t=0  22:05:43,53     01.05.2019;;;;;;;;
time;Ug;CosPhi;Ie;Qg;Pg;Uf;Fg Hz;Alpha gr
26,691;0,964;0,973;0,362;0,065;0,203;0,370;50,010;85,800
26,701;0,965;0,978;0,363;0,065;0,203;0,371;50,010;85,800
26,711;0,964;0,973;0,364;0,065;0,203;0,372;50,010;85,800
26,721;0,965;0,973;0,365;0,066;0,203;0,373;50,010;86,000
26,731;0,964;0,973;0,365;0,066;0,203;0,373;50,010;86,300
26,741;0,965;0,973;0,365;0,067;0,203;0,375;50,010;86,400
26,751;0,965;0,978;0,364;0,067;0,204;0,375;50,010;86,200
26,761;0,965;0,973;0,364;0,067;0,204;0,375;50,010;86,800
26,771;0,964;0,973;0,363;0,068;0,204;0,372;50,010;87,300
26,781;0,965;0,978;0,361;0,068;0,204;0,370;50,010;87,100
26,791;0,964;0,973;0,359;0,069;0,203;0,368;50,010;86,700
26,801;0,965;0,973;0,359;0,069;0,204;0,367;50,010;85,800
26,811;0,964;0,973;0,360;0,069;0,204;0,368;50,010;85,500
26,821;0,965;0,978;0,363;0,069;0,205;0,370;50,010;85,900
26,831;0,964;0,973;0,364;0,070;0,205;0,371;50,010;86,300
26,841;0,965;0,973;0,364;0,070;0,205;0,371;50,010;86,700
26,851;0,964;0,973;0,363;0,070;0,205;0,370;50,010;86,700
26,861;0,965;0,973;0,362;0,070;0,205;0,370;50,010;86,700
26,871;0,965;0,973;0,361;0,069;0,205;0,368;50,010;86,300
26,881;0,965;0,978;0,360;0,069;0,205;0,367;50,010;86,700
26,891;0,964;0,973;0,359;0,070;0,205;0,366;50,010;86,600
26,901;0,966;0,973;0,359;0,071;0,205;0,365;50,010;86,300
26,911;0,964;0,973;0,358;0,071;0,205;0,363;50,010;86,300
26,921;0,965;0,973;0,358;0,071;0,205;0,363;50,010;86,400
26,931;0,965;0,978;0,359;0,070;0,205;0,363;50,010;86,400
26,941;0,965;0,973;0,358;0,070;0,204;0,362;50,010;86,100
26,951;0,964;0,973;0,358;0,071;0,205;0,362;50,010;85,500
26,961;0,965;0,973;0,360;0,071;0,205;0,365;50,010;84,200
26,971;0,964;0,973;0,363;0,070;0,205;0,367;50,010;83,500
26,981;0,965;0,973;0,367;0,070;0,205;0,373;50,010;84,000
26,991;0,965;0,973;0,372;0,070;0,205;0,378;50,010;84,400
27,001;0,965;0,973;0,373;0,070;0,205;0,381;50,010;85,900
27,011;0,964;0,972;0,372;0,071;0,206;0,382;50,010;87,100
27,021;0,965;0,972;0,369;0,071;0,206;0,381;50,010;87,800
27,031;0,965;0,977;0,366;0,070;0,206;0,377;50,010;87,500
27,041;0,965;0,972;0,362;0,070;0,206;0,375;50,010;87,200
27,051;0,965;0,972;0,360;0,071;0,206;0,371;50,010;87,300
27,061;0,966;0,972;0,359;0,070;0,206;0,368;50,010;87,500
27,071;0,965;0,972;0,356;0,069;0,206;0,363;50,010;87,400
27,081;0,966;0,977;0,354;0,070;0,207;0,360;50,010;87,900
27,091;0,965;0,977;0,352;0,070;0,207;0,355;50,010;88,700
27,101;0,966;0,977;0,349;0,070;0,206;0,350;50,010;88,700
27,111;0,965;0,972;0,346;0,070;0,206;0,343;50,010;88,400
27,121;0,966;0,977;0,343;0,070;0,207;0,340;50,010;87,400
27,131;0,965;0,977;0,342;0,070;0,207;0,336;50,010;85,100
27,141;0,966;0,977;0,344;0,069;0,207;0,337;50,010;84,200
27,151;0,965;0,972;0,349;0,069;0,206;0,340;50,010;84,600
27,161;0,966;0,977;0,353;0,068;0,206;0,345;50,010;83,600
27,171;0,965;0,977;0,356;0,067;0,206;0,348;50,010;83,600
27,181;0,966;0,972;0,360;0,068;0,206;0,355;50,010;83,500
27,191;0,965;0,972;0,363;0,067;0,206;0,360;50,010;84,400
27,201;0,966;0,972;0,365;0,067;0,206;0,365;50,010;84,600
27,211;0,965;0,972;0,365;0,067;0,206;0,367;50,010;86,700
27,221;0,966;0,977;0,364;0,067;0,206;0,367;50,020;87,200
27,231;0,965;0,973;0,360;0,067;0,205;0,366;50,010;87,300
27,241;0,966;0,977;0,358;0,068;0,206;0,363;50,000;87,700
27,251;0,965;0,977;0,355;0,068;0,206;0,361;50,010;86,200
27,261;0,966;0,977;0,354;0,068;0,206;0,360;50,010;85,200
27,271;0,965;0,977;0,355;0,068;0,206;0,360;50,010;83,900
27,281;0,966;0,977;0,359;0,068;0,206;0,362;50,010;84,500
27,291;0,965;0,973;0,363;0,068;0,205;0,366;50,010;85,500
27,301;0,966;0,973;0,364;0,068;0,205;0,368;50,010;86,800
27,311;0,965;0,973;0,363;0,068;0,205;0,367;50,010;86,400
27,321;0,966;0,973;0,360;0,068;0,205;0,366;50,010;85,600
27,331;0,965;0,973;0,359;0,069;0,205;0,366;50,010;84,700
27,341;0,966;0,978;0,361;0,069;0,205;0,368;50,020;84,000
27,351;0,965;0,978;0,365;0,069;0,205;0,371;50,010;84,100
27,361;0,966;0,973;0,368;0,068;0,205;0,375;50,010;85,800
27,371;0,965;0,973;0,368;0,068;0,205;0,376;50,010;86,900
27,381;0,966;0,973;0,366;0,069;0,205;0,375;50,010;87,700
27,391;0,965;0,973;0,363;0,070;0,205;0,372;50,010;86,900
27,401;0,966;0,973;0,360;0,070;0,205;0,370;50,010;85,900
27,411;0,965;0,973;0,360;0,069;0,205;0,368;50,010;84,800
27,421;0,966;0,978;0,361;0,069;0,205;0,370;50,010;85,400
27,431;0,965;0,978;0,364;0,070;0,205;0,371;50,010;85,900
27,441;0,966;0,978;0,364;0,070;0,205;0,371;50,010;86,600
27,451;0,965;0,973;0,364;0,071;0,205;0,371;50,010;86,100
27,461;0,966;0,972;0,362;0,072;0,206;0,370;50,010;86,700
27,471;0,965;0,972;0,361;0,072;0,206;0,368;50,010;86,800
27,481;0,966;0,972;0,361;0,072;0,206;0,367;50,010;87,100
27,491;0,965;0,972;0,359;0,072;0,206;0,365;50,010;87,700
27,501;0,966;0,972;0,356;0,072;0,206;0,361;50,010;86,200
27,511;0,965;0,972;0,355;0,072;0,206;0,358;50,010;85,100
27,521;0,966;0,972;0,357;0,073;0,206;0,361;50,010;84,200
27,531;0,965;0,972;0,360;0,073;0,206;0,362;50,010;84,100
27,541;0,966;0,972;0,364;0,072;0,206;0,366;50,010;84,800
27,551;0,965;0,972;0,365;0,072;0,206;0,367;50,010;85,500
27,561;0,965;0,972;0,364;0,073;0,207;0,368;50,010;85,600
27,571;0,965;0,972;0,364;0,073;0,207;0,370;50,000;85,600
27,581;0,966;0,972;0,364;0,072;0,206;0,370;50,010;85,900
27,591;0,965;0,972;0,363;0,073;0,206;0,368;50,020;87,500
27,601;0,966;0,972;0,361;0,073;0,206;0,366;50,010;88,100
27,611;0,965;0,972;0,357;0,073;0,206;0,362;50,010;87,300
27,621;0,966;0,972;0,354;0,073;0,206;0,357;50,010;87,800
27,631;0,966;0,972;0,352;0,072;0,206;0,353;50,010;87,400
27,641;0,966;0,972;0,349;0,073;0,206;0,350;50,010;87,100
27,651;0,965;0,972;0,348;0,073;0,206;0,347;50,010;85,400
27,661;0,966;0,973;0,349;0,073;0,205;0,346;50,010;84,200
27,671;0,965;0,973;0,353;0,073;0,205;0,348;50,010;82,900
27,681;0,966;0,973;0,358;0,072;0,205;0,355;50,010;84,600
27,691;0,965;0,973;0,364;0,073;0,205;0,361;50,010;84,900
27,701;0,966;0,973;0,366;0,073;0,205;0,365;50,010;85,800
27,711;0,965;0,973;0,365;0,073;0,205;0,366;50,010;85,400
27,721;0,966;0,968;0,364;0,073;0,205;0,368;50,010;85,100
27,731;0,965;0,973;0,363;0,074;0,205;0,368;50,010;85,900
27,741;0,966;0,973;0,363;0,073;0,205;0,368;50,010;86,900
27,751;0,965;0,973;0,361;0,073;0,205;0,366;50,010;86,200
27,761;0,966;0,973;0,359;0,074;0,204;0,366;50,020;85,800
27,771;0,965;0,973;0,359;0,074;0,204;0,365;50,010;85,100
27,781;0,966;0,973;0,360;0,074;0,205;0,366;50,010;85,500
27,791;0,965;0,973;0,362;0,074;0,205;0,366;50,010;85,400
27,801;0,966;0,973;0,363;0,074;0,205;0,367;50,020;86,200
27,811;0,965;0,973;0,363;0,074;0,205;0,367;50,010;86,500
27,821;0,966;0,973;0,362;0,075;0,205;0,368;50,010;85,200
27,831;0,965;0,973;0,362;0,074;0,205;0,367;50,010;85,100
27,841;0,966;0,973;0,364;0,075;0,205;0,370;50,010;85,700
27,851;0,965;0,968;0,366;0,076;0,205;0,372;50,010;85,000
27,861;0,965;0,968;0,368;0,076;0,205;0,375;50,020;85,100
27,871;0,965;0,973;0,370;0,076;0,205;0,377;50,010;85,000
27,881;0,966;0,973;0,371;0,075;0,205;0,381;50,010;86,400
27,891;0,965;0,973;0,372;0,075;0,205;0,382;50,010;86,200
27,901;0,966;0,968;0,372;0,075;0,205;0,382;50,010;87,100
27,911;0,965;0,968;0,369;0,076;0,205;0,381;50,010;87,100
27,921;0,966;0,968;0,366;0,077;0,205;0,377;50,010;87,000
27,931;0,965;0,968;0,363;0,078;0,205;0,373;50,010;86,100
27,941;0,966;0,968;0,362;0,078;0,205;0,372;50,010;86,500
27,951;0,965;0,968;0,362;0,077;0,205;0,371;50,010;87,100
27,961;0,966;0,968;0,362;0,078;0,205;0,368;50,010;87,800
27,971;0,965;0,968;0,359;0,078;0,205;0,365;50,010;86,800
27,981;0,966;0,968;0,357;0,078;0,205;0,362;50,020;86,900
27,991;0,965;0,968;0,356;0,078;0,205;0,360;50,010;85,600
28,001;0,966;0,968;0,356;0,079;0,205;0,358;50,010;86,200
28,011;0,965;0,968;0,358;0,078;0,205;0,360;50,010;85,800
28,021;0,966;0,968;0,359;0,077;0,205;0,360;50,010;86,600
28,031;0,965;0,968;0,360;0,077;0,205;0,360;50,010;85,200
28,041;0,966;0,968;0,360;0,078;0,205;0,361;50,010;85,600
28,051;0,965;0,968;0,361;0,078;0,205;0,363;50,010;85,200
28,061;0,966;0,968;0,363;0,078;0,205;0,365;50,010;86,600
28,071;0,965;0,967;0,363;0,078;0,206;0,365;50,010;85,800
28,081;0,966;0,967;0,363;0,078;0,206;0,366;50,010;86,200
28,091;0,965;0,967;0,363;0,078;0,206;0,367;50,010;85,200
28,101;0,966;0,972;0,364;0,078;0,206;0,368;50,020;85,900
28,111;0,965;0,968;0,365;0,079;0,205;0,370;50,010;85,300
28,121;0,966;0,968;0,367;0,079;0,205;0,372;50,010;86,200
28,131;0,965;0,968;0,368;0,079;0,205;0,373;50,010;85,600
28,141;0,966;0,968;0,368;0,079;0,205;0,375;50,010;87,500
28,151;0,965;0,968;0,366;0,079;0,205;0,373;50,010;87,700
28,161;0,966;0,968;0,364;0,079;0,205;0,371;50,010;88,000
28,171;0,965;0,968;0,360;0,079;0,205;0,366;50,010;87,700
28,181;0,966;0,972;0,357;0,080;0,206;0,362;50,010;86,700
28,191;0,965;0,968;0,357;0,079;0,205;0,361;50,020;84,900
28,201;0,966;0,968;0,359;0,079;0,205;0,362;50,010;85,400
28,211;0,965;0,968;0,362;0,079;0,205;0,365;50,010;84,400
28,221;0,966;0,968;0,365;0,079;0,205;0,368;50,010;85,600
28,231;0,966;0,968;0,368;0,078;0,205;0,371;50,010;86,700
28,241;0,966;0,968;0,367;0,078;0,205;0,371;50,010;87,200
28,251;0,965;0,968;0,365;0,078;0,205;0,370;50,020;86,500
28,261;0,966;0,968;0,363;0,078;0,205;0,368;50,010;86,900
28,271;0,965;0,968;0,361;0,077;0,205;0,367;50,010;84,800
28,281;0,966;0,968;0,362;0,079;0,205;0,368;50,020;85,200
28,291;0,965;0,968;0,365;0,079;0,205;0,371;50,010;84,400
28,301;0,966;0,968;0,369;0,079;0,205;0,375;50,010;85,900
28,311;0,965;0,968;0,371;0,080;0,205;0,377;50,010;85,800
28,321;0,966;0,968;0,370;0,080;0,205;0,377;50,010;87,500
28,331;0,966;0,967;0,368;0,080;0,206;0,376;50,010;87,600
28,341;0,966;0,967;0,365;0,081;0,206;0,372;50,010;88,300
28,351;0,965;0,967;0,359;0,080;0,206;0,366;50,010;88,500
28,361;0,966;0,968;0,355;0,080;0,205;0,361;50,020;87,500
28,371;0,966;0,968;0,353;0,081;0,205;0,357;50,010;86,700
28,381;0,966;0,968;0,353;0,081;0,205;0,355;50,010;86,400
28,391;0,966;0,968;0,354;0,081;0,205;0,353;50,020;86,600
28,401;0,966;0,968;0,355;0,080;0,205;0,353;50,020;86,500
28,411;0,965;0,968;0,355;0,081;0,205;0,352;50,010;84,400
28,421;0,966;0,968;0,357;0,081;0,205;0,355;50,010;84,700
28,431;0,966;0,968;0,361;0,080;0,205;0,358;50,010;85,000
28,441;0,966;0,968;0,363;0,079;0,205;0,362;50,010;86,100
28,451;0,966;0,967;0,364;0,080;0,206;0,363;50,020;87,100
28,461;0,966;0,967;0,363;0,079;0,206;0,363;50,020;87,000
28,471;0,965;0,967;0,360;0,080;0,206;0,362;50,010;85,300
28,481;0,966;0,967;0,359;0,080;0,206;0,362;50,010;85,700
28,491;0,965;0,972;0,361;0,080;0,206;0,363;50,020;84,300
28,501;0,966;0,968;0,364;0,081;0,205;0,367;50,020;85,500
28,511;0,965;0,967;0,367;0,081;0,206;0,370;50,020;85,000
28,521;0,966;0,967;0,368;0,080;0,206;0,372;50,020;86,400
28,531;0,965;0,967;0,368;0,080;0,206;0,372;50,010;85,800
28,541;0,966;0,968;0,367;0,080;0,205;0,373;50,010;86,600
28,551;0,965;0,968;0,366;0,081;0,205;0,373;50,010;85,500
28,561;0,966;0,968;0,366;0,081;0,205;0,375;50,020;86,500
28,571;0,965;0,967;0,367;0,081;0,206;0,375;50,020;85,600
28,581;0,966;0,967;0,367;0,081;0,206;0,375;50,020;86,800
28,591;0,965;0,967;0,367;0,081;0,206;0,375;50,020;85,900
28,601;0,966;0,967;0,366;0,081;0,206;0,375;50,020;86,700
28,611;0,966;0,967;0,366;0,081;0,206;0,373;50,010;86,800
28,621;0,966;0,967;0,365;0,081;0,206;0,370;50,010;87,300
28,631;0,966;0,967;0,364;0,081;0,206;0,371;50,010;88,100
28,641;0,966;0,967;0,362;0,081;0,206;0,367;50,010;87,800
28,651;0,966;0,968;0,358;0,082;0,205;0,360;50,020;87,300
28,661;0,966;0,967;0,356;0,081;0,206;0,360;50,020;86,700
28,671;0,965;0,963;0,356;0,080;0,205;0,355;50,010;84,900
28,681;0,966;0,967;0,357;0,081;0,206;0,356;50,010;85,500
28,691;0,966;0,967;0,360;0,082;0,206;0,357;50,010;85,000
28,701;0,966;0,967;0,363;0,083;0,206;0,360;50,020;84,800
28,711;0,965;0,967;0,365;0,082;0,206;0,362;50,010;84,400
28,721;0,966;0,967;0,367;0,082;0,206;0,366;50,010;85,600
28,731;0,966;0,963;0,368;0,082;0,206;0,368;50,010;86,700
28,741;0,966;0,967;0,368;0,082;0,207;0,368;50,010;87,700
28,751;0,965;0,967;0,365;0,082;0,206;0,366;50,020;87,700
28,761;0,966;0,967;0,361;0,083;0,206;0,363;50,020;87,700
28,771;0,965;0,967;0,357;0,082;0,206;0,361;50,010;85,500
28,781;0,966;0,967;0,358;0,082;0,206;0,360;50,010;85,000
28,791;0,966;0,967;0,362;0,082;0,206;0,361;50,020;85,100
28,801;0,966;0,963;0,364;0,083;0,206;0,363;50,010;86,000
28,811;0,966;0,963;0,364;0,084;0,206;0,363;50,010;88,100
28,821;0,966;0,967;0,361;0,084;0,206;0,360;50,020;87,500
28,831;0,965;0,967;0,358;0,083;0,206;0,357;50,020;85,500
28,841;0,966;0,967;0,357;0,084;0,206;0,357;50,020;85,400
28,851;0,966;0,963;0,359;0,084;0,206;0,357;50,020;85,000
28,861;0,966;0,967;0,362;0,084;0,206;0,360;50,010;84,700
28,871;0,965;0,967;0,365;0,083;0,206;0,362;50,010;84,000
28,881;0,966;0,967;0,367;0,082;0,206;0,367;50,020;84,800
28,891;0,966;0,968;0,370;0,083;0,205;0,370;50,020;84,700
28,901;0,966;0,963;0,371;0,083;0,204;0,373;50,020;85,300
28,911;0,965;0,968;0,371;0,082;0,205;0,375;50,020;86,600
28,921;0,966;0,968;0,370;0,084;0,205;0,375;50,020;87,000
28,931;0,966;0,963;0,367;0,082;0,204;0,372;50,020;86,600
28,941;0,966;0,968;0,366;0,083;0,205;0,372;50,020;86,000
28,951;0,965;0,968;0,366;0,082;0,205;0,372;50,010;85,900
28,961;0,966;0,968;0,367;0,083;0,205;0,372;50,010;85,800
28,971;0,966;0,968;0,368;0,083;0,205;0,373;50,010;85,800
28,981;0,966;0,968;0,368;0,083;0,205;0,373;50,010;86,400
28,991;0,965;0,968;0,367;0,083;0,205;0,372;50,020;86,800
29,001;0,966;0,963;0,366;0,084;0,205;0,371;50,020;86,600
29,011;0,966;0,963;0,364;0,084;0,205;0,370;50,010;86,200
29,021;0,966;0,963;0,365;0,085;0,205;0,368;50,010;86,200
29,031;0,966;0,967;0,364;0,085;0,206;0,367;50,020;87,100
29,041;0,966;0,967;0,363;0,085;0,206;0,365;50,020;88,300
29,051;0,965;0,963;0,359;0,084;0,205;0,360;50,020;87,800
29,061;0,966;0,967;0,356;0,085;0,206;0,357;50,020;86,700
29,071;0,966;0,963;0,355;0,085;0,206;0,355;50,020;86,200
29,081;0,966;0,963;0,356;0,085;0,206;0,353;50,020;86,000
29,091;0,965;0,963;0,357;0,084;0,206;0,353;50,010;86,200
29,101;0,966;0,967;0,358;0,085;0,207;0,353;50,010;85,800
29,111;0,966;0,963;0,358;0,085;0,206;0,353;50,020;85,300
29,121;0,966;0,963;0,359;0,085;0,206;0,355;50,020;85,100
29,131;0,966;0,967;0,361;0,085;0,207;0,357;50,010;85,500
29,141;0,966;0,963;0,362;0,085;0,206;0,357;50,010;86,500
29,151;0,965;0,963;0,361;0,083;0,206;0,357;50,010;86,200
29,161;0,966;0,963;0,360;0,084;0,206;0,357;50,010;85,200
29,171;0,966;0,967;0,362;0,083;0,206;0,360;50,020;84,700
29,181;0,966;0,967;0,364;0,083;0,206;0,363;50,020;84,100
29,191;0,966;0,967;0,368;0,083;0,206;0,367;50,020;84,400
29,201;0,966;0,967;0,371;0,083;0,206;0,371;50,020;85,500
29,211;0,966;0,967;0,370;0,083;0,206;0,372;50,020;86,100
29,221;0,966;0,967;0,369;0,083;0,206;0,373;50,020;86,500
29,231;0,966;0,967;0,368;0,083;0,207;0,372;50,020;86,700
29,241;0,966;0,967;0,366;0,084;0,207;0,371;50,020;86,500
29,251;0,966;0,962;0,365;0,083;0,207;0,371;50,020;86,300
29,261;0,966;0,967;0,366;0,084;0,207;0,371;50,020;85,600
29,271;0,966;0,967;0,367;0,084;0,207;0,371;50,010;85,300
29,281;0,966;0,967;0,369;0,084;0,207;0,372;50,010;85,600
29,291;0,966;0,967;0,370;0,085;0,207;0,373;50,020;86,500
29,301;0,966;0,967;0,369;0,085;0,207;0,373;50,020;87,400
29,311;0,965;0,967;0,367;0,084;0,207;0,371;50,010;87,800
29,321;0,966;0,967;0,364;0,085;0,207;0,368;50,010;87,400
29,331;0,966;0,967;0,362;0,085;0,207;0,366;50,010;87,300
29,341;0,966;0,967;0,360;0,084;0,207;0,362;50,010;87,200
29,351;0,966;0,967;0,359;0,083;0,207;0,360;50,020;87,300
29,361;0,966;0,972;0,357;0,084;0,208;0,356;50,020;87,300
29,371;0,966;0,967;0,356;0,085;0,208;0,353;50,020;86,300
29,381;0,966;0,967;0,356;0,085;0,208;0,352;50,010;85,900
29,391;0,966;0,962;0,357;0,086;0,207;0,352;50,010;86,100
29,401;0,966;0,967;0,358;0,086;0,208;0,353;50,020;86,300
29,411;0,966;0,967;0,357;0,085;0,208;0,352;50,010;86,300
29,421;0,966;0,967;0,357;0,085;0,208;0,352;50,010;86,100
29,431;0,966;0,967;0,357;0,085;0,208;0,352;50,010;85,900
29,441;0,966;0,967;0,358;0,085;0,208;0,353;50,010;85,600
29,451;0,966;0,967;0,360;0,085;0,208;0,355;50,010;85,800
29,461;0,966;0,967;0,360;0,085;0,208;0,356;50,010;85,900
29,471;0,966;0,967;0,361;0,085;0,208;0,356;50,020;86,300
29,481;0,966;0,962;0,360;0,084;0,207;0,357;50,020;86,600
29,491;0,966;0,967;0,359;0,084;0,207;0,356;50,020;86,200
29,501;0,966;0,967;0,359;0,084;0,207;0,356;50,010;86,200
29,511;0,966;0,967;0,359;0,083;0,207;0,356;50,010;85,600
29,521;0,966;0,967;0,360;0,084;0,207;0,357;50,010;85,200
29,531;0,966;0,967;0,362;0,083;0,207;0,360;50,010;85,100
29,541;0,966;0,967;0,364;0,083;0,207;0,362;50,010;85,100
29,551;0,966;0,967;0,366;0,083;0,207;0,363;50,010;85,500
29,561;0,966;0,967;0,366;0,083;0,207;0,367;50,020;85,800
