t=0  6:46:44,50     26.01.2018;;;;;;;;
time;Ug;Ig;MaxSetUgV/Hz;Qg;If;Uf;Fg Hz;Alpha gr
3,770;1,101;0,000;1,100;0,000;0,375;0,316;49,990;86,300
3,780;1,100;0,000;1,100;0,000;0,375;0,313;49,990;86,200
3,790;1,101;0,000;1,100;0,000;0,375;0,311;49,990;85,900
3,800;1,100;0,000;1,100;0,000;0,375;0,310;49,990;85,800
3,810;1,101;0,000;1,100;0,000;0,375;0,308;49,990;85,600
3,820;1,100;0,000;1,100;0,000;0,375;0,307;49,990;85,500
3,830;1,101;0,000;1,100;0,000;0,375;0,307;49,990;85,400
3,840;1,100;0,000;1,100;0,000;0,375;0,307;49,990;87,000
3,850;1,101;0,000;1,100;0,000;0,375;0,305;49,990;85,200
3,860;1,099;0,000;1,100;0,000;0,374;0,304;49,990;85,400
3,870;1,101;0,000;1,100;0,000;0,375;0,306;49,990;85,100
3,880;1,099;0,000;1,100;0,000;0,374;0,306;49,990;85,400
3,890;1,101;0,000;1,100;0,000;0,375;0,307;49,990;85,300
3,900;1,099;0,000;1,100;0,000;0,374;0,307;49,990;85,500
3,910;1,101;0,000;1,100;0,000;0,375;0,308;49,990;85,400
3,920;1,099;0,000;1,100;0,000;0,374;0,309;49,990;85,700
3,930;1,100;0,000;1,100;0,000;0,375;0,310;49,990;85,500
3,940;1,100;0,000;1,100;0,000;0,375;0,311;49,990;85,800
3,950;1,101;0,000;1,100;0,000;0,375;0,311;49,990;85,800
3,960;1,099;0,000;1,100;0,000;0,374;0,310;49,990;85,900
3,970;1,101;0,000;1,100;0,000;0,375;0,311;49,990;85,700
3,980;1,099;0,000;1,100;0,000;0,374;0,311;49,990;85,900
3,990;1,100;0,000;1,100;0,000;0,375;0,311;49,990;85,700
4,000;1,099;0,000;1,100;0,000;0,374;0,311;49,990;87,500
4,010;1,101;0,000;1,100;0,000;0,375;0,311;49,990;84,200
4,020;1,099;0,000;1,100;0,000;0,374;0,312;49,990;85,900
4,030;1,101;0,000;1,100;0,000;0,375;0,312;49,980;85,800
4,040;1,099;0,000;1,100;0,000;0,374;0,312;49,990;85,900
4,050;1,101;0,000;1,100;0,000;0,375;0,312;49,990;85,800
4,060;1,099;0,000;1,100;0,000;0,374;0,312;49,990;85,900
4,070;1,101;0,000;1,100;0,000;0,375;0,312;49,990;84,200
4,080;1,099;0,000;1,100;0,000;0,374;0,313;49,990;86,000
4,090;1,100;0,000;1,100;0,000;0,375;0,313;49,990;85,900
4,100;1,100;0,000;1,100;0,000;0,375;0,313;49,990;86,000
4,110;1,101;0,000;1,100;0,000;0,375;0,314;49,990;86,000
4,120;1,100;0,000;1,100;0,000;0,375;0,312;49,990;86,000
4,130;1,101;0,000;1,100;0,000;0,375;0,311;49,980;85,800
4,140;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
4,150;1,101;0,000;1,100;0,000;0,375;0,309;49,980;85,600
4,160;1,099;0,000;1,100;0,000;0,374;0,308;49,980;85,700
4,170;1,101;0,000;1,100;0,000;0,375;0,308;49,980;85,400
4,180;1,099;0,000;1,100;0,000;0,374;0,308;49,990;85,600
4,190;1,101;0,000;1,100;0,000;0,375;0,309;49,990;85,400
4,200;1,099;0,000;1,100;0,000;0,374;0,309;49,990;85,700
4,210;1,101;0,000;1,100;0,000;0,375;0,310;49,990;85,500
4,220;1,100;0,000;1,100;0,000;0,375;0,310;49,990;85,800
4,230;1,100;0,000;1,100;0,000;0,375;0,309;49,980;85,700
4,240;1,099;0,000;1,100;0,000;0,374;0,309;49,980;85,700
4,250;1,101;0,000;1,100;0,000;0,375;0,310;49,980;85,600
4,260;1,099;0,000;1,100;0,000;0,374;0,310;49,980;85,800
4,270;1,100;0,000;1,100;0,000;0,375;0,311;49,980;84,200
4,280;1,099;0,000;1,100;0,000;0,374;0,312;49,980;85,800
4,290;1,100;0,000;1,100;0,000;0,375;0,314;49,980;84,300
4,300;1,099;0,000;1,100;0,000;0,374;0,316;49,980;86,100
4,310;1,101;0,000;1,100;0,000;0,375;0,316;49,980;84,600
4,320;1,099;0,000;1,100;0,000;0,374;0,317;49,980;86,300
4,330;1,100;0,000;1,100;0,000;0,375;0,317;49,990;84,600
4,340;1,100;0,000;1,100;0,000;0,375;0,317;49,990;86,300
4,350;1,101;0,000;1,100;0,000;0,375;0,317;49,980;86,300
4,360;1,100;0,000;1,100;0,000;0,375;0,315;49,980;86,200
4,370;1,101;0,000;1,100;0,000;0,375;0,313;49,980;86,100
4,380;1,099;0,000;1,100;0,000;0,374;0,311;49,980;85,900
4,390;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
4,400;1,100;0,000;1,100;0,000;0,375;0,311;49,980;87,300
4,410;1,101;0,000;1,100;0,000;0,375;0,310;49,980;85,700
4,420;1,100;0,000;1,100;0,000;0,375;0,310;49,980;87,300
4,430;1,101;0,000;1,100;0,000;0,375;0,307;49,980;85,500
4,440;1,100;0,000;1,100;0,000;0,375;0,307;49,980;85,400
4,450;1,101;0,000;1,100;0,000;0,375;0,306;49,980;85,300
4,460;1,100;0,000;1,100;0,000;0,375;0,306;49,980;87,000
4,470;1,100;0,000;1,100;0,000;0,375;0,304;49,980;85,200
4,480;1,100;0,000;1,100;0,000;0,375;0,305;49,980;85,200
4,490;1,101;0,000;1,100;0,000;0,375;0,306;49,980;85,400
4,500;1,099;0,000;1,100;0,000;0,374;0,306;49,980;85,400
4,510;1,100;0,000;1,100;0,000;0,375;0,307;49,980;83,600
4,520;1,099;0,000;1,100;0,000;0,374;0,309;49,980;85,500
4,530;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,600
4,540;1,099;0,000;1,100;0,000;0,374;0,312;49,980;85,800
4,550;1,100;0,000;1,100;0,000;0,375;0,313;49,980;84,400
4,560;1,100;0,000;1,100;0,000;0,375;0,316;49,980;86,200
4,570;1,100;0,000;1,100;0,000;0,375;0,316;49,980;86,300
4,580;1,099;0,000;1,100;0,000;0,374;0,316;49,980;86,300
4,590;1,100;0,000;1,100;0,000;0,375;0,315;49,980;84,500
4,600;1,099;0,000;1,100;0,000;0,374;0,317;49,980;86,300
4,610;1,100;0,000;1,100;0,000;0,375;0,317;49,980;86,300
4,620;1,100;0,000;1,100;0,000;0,375;0,317;49,980;87,800
4,630;1,100;0,000;1,100;0,000;0,375;0,315;49,980;86,200
4,640;1,099;0,000;1,100;0,000;0,374;0,315;49,980;86,100
4,650;1,101;0,000;1,100;0,000;0,375;0,315;49,980;86,100
4,660;1,099;0,000;1,100;0,000;0,374;0,313;49,980;86,100
4,670;1,101;0,000;1,100;0,000;0,375;0,313;49,980;85,900
4,680;1,100;0,000;1,100;0,000;0,375;0,312;49,980;87,500
4,690;1,101;0,000;1,100;0,000;0,375;0,311;49,980;85,800
4,700;1,100;0,000;1,100;0,000;0,375;0,309;49,980;85,700
4,710;1,101;0,000;1,100;0,000;0,375;0,308;49,980;85,400
4,720;1,100;0,000;1,100;0,000;0,375;0,307;49,980;87,000
4,730;1,100;0,000;1,100;0,000;0,375;0,307;49,980;85,300
4,740;1,100;0,000;1,100;0,000;0,375;0,307;49,980;85,200
4,750;1,101;0,000;1,100;0,000;0,375;0,307;49,980;85,200
4,760;1,099;0,000;1,100;0,000;0,374;0,307;49,980;85,300
4,770;1,100;0,000;1,100;0,000;0,375;0,307;49,980;83,700
4,780;1,099;0,000;1,100;0,000;0,374;0,309;49,980;85,400
4,790;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,600
4,800;1,099;0,000;1,100;0,000;0,374;0,312;49,980;85,800
4,810;1,100;0,000;1,100;0,000;0,375;0,314;49,980;85,900
4,820;1,099;0,000;1,100;0,000;0,374;0,316;49,980;86,100
4,830;1,100;0,000;1,100;0,000;0,375;0,317;49,980;86,200
4,840;1,100;0,000;1,100;0,000;0,375;0,317;49,980;86,300
4,850;1,100;0,000;1,100;0,000;0,375;0,316;49,980;86,300
4,860;1,100;0,000;1,100;0,000;0,375;0,315;49,980;86,100
4,870;1,101;0,000;1,100;0,000;0,375;0,314;49,980;86,000
4,880;1,100;0,000;1,100;0,000;0,375;0,312;49,980;87,400
4,890;1,101;0,000;1,100;0,000;0,375;0,311;49,980;85,700
4,900;1,100;0,000;1,100;0,000;0,375;0,309;49,980;87,200
4,910;1,101;0,000;1,100;0,000;0,375;0,307;49,980;85,400
4,920;1,100;0,000;1,100;0,000;0,375;0,307;49,980;87,000
4,930;1,101;0,000;1,100;0,000;0,375;0,304;49,980;85,200
4,940;1,100;0,000;1,100;0,000;0,375;0,304;49,980;85,100
4,950;1,101;0,000;1,100;0,000;0,375;0,303;49,980;85,100
4,960;1,100;0,000;1,100;0,000;0,375;0,303;49,980;86,600
4,970;1,100;0,000;1,100;0,000;0,375;0,302;49,980;85,100
4,980;1,100;0,000;1,100;0,000;0,375;0,304;49,980;85,100
4,990;1,100;0,000;1,100;0,000;0,375;0,306;49,980;85,100
5,000;1,099;0,000;1,100;0,000;0,374;0,307;49,980;85,400
5,010;1,100;0,000;1,100;0,000;0,375;0,308;49,980;85,400
5,020;1,099;0,000;1,100;0,000;0,374;0,310;49,980;85,600
5,030;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,040;1,099;0,000;1,100;0,000;0,374;0,312;49,980;85,900
5,050;1,100;0,000;1,100;0,000;0,375;0,314;49,980;86,100
5,060;1,099;0,000;1,100;0,000;0,374;0,315;49,980;86,100
5,070;1,100;0,000;1,100;0,000;0,375;0,317;49,980;86,200
5,080;1,099;0,000;1,100;0,000;0,374;0,317;49,980;86,300
5,090;1,100;0,000;1,100;0,000;0,375;0,317;49,980;84,600
5,100;1,099;0,000;1,100;0,000;0,374;0,318;49,980;86,300
5,110;1,100;0,000;1,100;0,000;0,375;0,319;49,980;86,300
5,120;1,100;0,000;1,100;0,000;0,375;0,318;49,980;86,300
5,130;1,100;0,000;1,100;0,000;0,375;0,317;49,980;86,300
5,140;1,100;0,000;1,100;0,000;0,375;0,316;49,980;86,200
5,150;1,101;0,000;1,100;0,000;0,375;0,315;49,980;86,200
5,160;1,100;0,000;1,100;0,000;0,375;0,313;49,980;87,500
5,170;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,180;1,100;0,000;1,100;0,000;0,375;0,310;49,980;87,200
5,190;1,100;0,000;1,100;0,000;0,375;0,309;49,980;85,600
5,200;1,100;0,000;1,100;0,000;0,375;0,308;49,980;85,500
5,210;1,100;0,000;1,100;0,000;0,375;0,308;49,980;85,500
5,220;1,100;0,000;1,100;0,000;0,375;0,309;49,980;85,500
5,230;1,100;0,000;1,100;0,000;0,375;0,309;49,980;85,500
5,240;1,100;0,000;1,100;0,000;0,375;0,309;49,980;85,600
5,250;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,600
5,260;1,100;0,000;1,100;0,000;0,375;0,310;49,980;87,200
5,270;1,100;0,000;1,100;0,000;0,375;0,309;49,980;85,600
5,280;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,600
5,290;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
5,300;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,600
5,310;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
5,320;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,330;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,340;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,350;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,360;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,370;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,380;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,390;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,400;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,410;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,420;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,430;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,440;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,450;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,460;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,470;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,480;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,490;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,500;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,510;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
5,520;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
5,530;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
5,540;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,800
5,550;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
5,560;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,570;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,580;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,700
5,590;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
5,600;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
5,610;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,620;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,630;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,640;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,650;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
5,660;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,670;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,680;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,690;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,700;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,710;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,800
5,720;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,730;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,740;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,750;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,760;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
5,770;1,100;0,000;1,100;0,000;0,375;0,310;49,980;85,700
5,780;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,790;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
5,800;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,810;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,820;1,100;0,000;1,100;0,000;0,375;0,311;49,980;85,800
5,830;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
5,840;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,850;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,860;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,870;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,880;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,890;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,900;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,910;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,920;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,930;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,940;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
5,950;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,960;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,970;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
5,980;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
5,990;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
6,000;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,010;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,020;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,030;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,900
6,040;1,099;0,000;1,100;0,000;0,374;0,311;49,970;85,900
6,050;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,060;1,100;0,000;1,100;0,000;0,375;0,312;49,970;86,000
6,070;1,100;0,000;1,100;0,000;0,375;0,313;49,970;86,000
6,080;1,100;0,000;1,100;0,000;0,375;0,313;49,970;86,000
6,090;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,900
6,100;1,100;0,000;1,100;0,000;0,374;0,311;49,970;85,900
6,110;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,900
6,120;1,100;0,000;1,100;0,000;0,375;0,314;49,970;86,100
6,130;1,100;0,000;1,100;0,000;0,375;0,314;49,970;86,100
6,140;1,100;0,000;1,100;0,000;0,375;0,313;49,970;86,100
6,150;1,100;0,000;1,100;0,000;0,375;0,312;49,970;86,000
6,160;1,100;0,000;1,100;0,000;0,375;0,311;49,970;86,000
6,170;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,180;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,190;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,200;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,210;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,220;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,230;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,240;1,100;0,000;1,100;0,000;0,375;0,311;49,970;87,400
6,250;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
6,260;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
6,270;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
6,280;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
6,290;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
6,300;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
6,310;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
6,320;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
6,330;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
6,340;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
6,350;1,100;0,000;1,100;0,000;0,375;0,310;49,970;84,200
6,360;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
6,370;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
6,380;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,390;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,900
6,400;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,900
6,410;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,900
6,420;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,430;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,440;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,450;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,460;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,470;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,480;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,490;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
6,500;1,099;0,000;1,100;0,000;0,374;0,310;49,970;85,800
6,510;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,800
6,520;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,800
6,530;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,900
6,540;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,900
6,550;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,800
6,560;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,800
6,570;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,580;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,590;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,600;1,100;0,000;1,100;0,000;0,375;0,311;49,970;87,400
6,610;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,620;1,100;0,000;1,100;0,000;0,375;0,311;49,970;87,400
6,630;1,100;0,000;1,100;0,000;0,375;0,309;49,970;85,600
6,640;1,100;0,000;1,100;0,000;0,375;0,309;49,970;85,600
6,650;1,100;0,000;1,100;0,000;0,375;0,309;49,970;85,600
6,660;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,600
6,670;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
6,680;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,600
6,690;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
6,700;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
6,710;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,720;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,730;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
6,740;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
6,750;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
6,760;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
6,770;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,780;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,800
6,790;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,800
6,800;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,900
6,810;1,100;0,000;1,100;0,000;0,375;0,313;49,970;85,900
6,820;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,830;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,900
6,840;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,850;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,860;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,870;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,880;1,100;0,000;1,100;0,000;0,375;0,312;49,970;85,800
6,890;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,900;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,910;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,920;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,930;1,101;0,000;1,100;0,000;0,375;0,311;49,970;85,800
6,940;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,800
6,950;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
6,960;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
6,970;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
6,980;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
6,990;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
7,000;1,100;0,000;1,100;0,000;0,375;0,310;49,970;85,700
7,010;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
7,020;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
7,030;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
7,040;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
7,050;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
7,060;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,070;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,800
7,080;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,800
7,090;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
7,100;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,800
7,110;1,100;0,000;1,100;0,000;0,375;0,311;49,970;85,700
7,120;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,130;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,140;1,099;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,150;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,160;1,100;0,000;1,100;0,000;0,375;0,312;49,960;85,800
7,170;1,100;0,000;1,100;0,000;0,375;0,313;49,970;85,800
7,180;1,099;0,000;1,100;0,000;0,375;0,312;49,970;85,800
7,190;1,100;0,000;1,100;0,000;0,375;0,313;49,960;86,000
7,200;1,100;0,000;1,100;0,000;0,375;0,315;49,960;86,000
7,210;1,100;0,000;1,100;0,000;0,375;0,315;49,960;86,100
7,220;1,100;0,000;1,100;0,000;0,375;0,315;49,960;86,000
7,230;1,100;0,000;1,100;0,000;0,375;0,314;49,960;86,000
7,240;1,100;0,000;1,100;0,000;0,375;0,313;49,960;86,000
7,250;1,100;0,000;1,100;0,000;0,375;0,313;49,960;85,800
7,260;1,100;0,000;1,100;0,000;0,375;0,312;49,960;85,800
7,270;1,100;0,000;1,100;0,000;0,375;0,312;49,960;85,800
7,280;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,800
7,290;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,800
7,300;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,800
7,310;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,320;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,330;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,340;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,350;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,360;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,370;1,100;0,000;1,100;0,000;0,375;0,310;49,960;85,700
7,380;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,390;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,400;1,100;0,000;1,100;0,000;0,375;0,310;49,960;85,700
7,410;1,100;0,000;1,100;0,000;0,375;0,310;49,960;85,700
7,420;1,100;0,000;1,100;0,000;0,375;0,310;49,960;85,700
7,430;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,440;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,450;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,460;1,100;0,000;1,100;0,000;0,375;0,310;49,960;85,700
7,470;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,480;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,490;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,500;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,510;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,520;1,100;0,000;1,100;0,000;0,375;0,310;49,960;85,700
7,530;1,100;0,000;1,100;0,000;0,375;0,310;49,960;85,700
7,540;1,100;0,000;1,100;0,000;0,375;0,310;49,960;85,700
7,550;1,100;0,000;1,100;0,000;0,375;0,310;49,960;85,700
7,560;1,100;0,000;1,100;0,000;0,375;0,310;49,960;85,700
7,570;1,100;0,000;1,100;0,000;0,375;0,310;49,960;85,700
7,580;1,099;0,000;1,100;0,000;0,374;0,311;49,960;85,700
7,590;1,100;0,000;1,100;0,000;0,375;0,311;49,960;85,700
7,600;1,100;0,000;1,100;0,000;0,375;0,312;49,960;85,700
7,610;1,100;0,000;1,100;0,000;0,375;0,313;49,960;85,900
7,620;1,100;0,000;1,100;0,000;0,375;0,313;49,960;86,000
